periodo,t_vuelta,voltaje,t_voltaje
,,1.0564934,9731398
,,1.0274388,9731398
,,1.2297138,9731399
,,1.4674891,9731399
,,2.2410894,9731399
,,2.084788,9731400
,,2.1532708,9731400
,,1.9381048,9731400
,,2.0283406,9731400
,,2.0807598,9731401
,,2.4046922,9731401
,,2.347489,9731401
,,2.3837448,9731401
,,2.335404,9731402
,,2.3249302,9731402
,,2.432891,9731402
,,2.3458776,9731403
,,2.2733668,9731403
,,2.2273932,9731403
,,2.2225588,9731403
,,2.5433188,9731404
,,1.895404,9731404
,,2.1113756,9731404
,,1.485214,9731405
,,2.297537,9731405
,,1.4118471,9731405
,,2.0525108,9731405
,,1.1676767,9731406
,,0.949288136,9731406
,,1.2264912,9731406
,,1.1314213,9731406
,,1.2200457,9731407
,,1.1580087,9731407
,,0.6285786,9731407
,,0.7655436,9731408
,,0.8840284,9731408
,,0.342462768,9731408
,,0.32393226,9731408
,,0.47947812,9731409
,,0.5366811,9731409
,,0.6712795,9731409
,,0.6156375,9731410
,,0.46497596,9731410
,,0.1909453,9731410
,,0.63421832,9731410
,,0.46900432,9731411
,,0.355353632,9731411
,,0.7317052,9731411
,,1.2966354,9731411
,,1.1580087,9731412
,,0.98554352,9731412
,,1.075024,9731412
,,1.0637446,9731413
,,0.87436024,9731413
,,1.4102358,9731413
,,1.83089952,9731413
,,1.927631,9731414
,,1.8010895,9731414
,,1.8083406,9731414
,,1.4416572,9731414
,,2.0243122,9731415
,,2.0799542,9731415
,,1.2708538,9731415
,,1.92038,9731416
,,1.89056984,9731416
,,1.84781868,9731416
,,1.5972029,9731416
,,1.6882948,9731417
,,1.5287205,9731417
,,1.4666835,9731417
,,1.3353078,9731418
,,1.1443122,9731418
,,1.1153078,9731418
,,1.1378668,9731418
,,0.9355917,9731419
,,0.687393,9731419
,,1.2491004,9731419
,,1.0234103,9731419
,,0.209526216,9731420
,,0.427914836,9731420
,,0.48914624,9731420
,,0.06848249,9731421
,,0.6745022,9731421
,,1.1451179,9731421
,,0.385969336,9731421
,,0.0064454108,9731422
,,1.2781049,9731422
,,0.0918471,9731422
,,0.37388416,9731422
,,0.6382467,9731423
,,0.0,9731423
,,0.4980087,9731423
,,0.58502176,9731424
,,0.31023574,9731424
,,0.824358,9731424
,,0.6059693,9731424
,,0.49559168,9731425
,,1.0718013,9731425
,,1.1209475,9731425
,,1.0072968,9731426
,,1.1636484,9731426
,,1.2410437,9731426
,,1.0975829,9731426
,,1.2248799,9731427
,,1.1443122,9731427
,,1.3167774,9731427
,,1.3828428,9731427
,,1.3320851,9731428
,,1.2982468,9731428
,,0.97104148,9731428
,,1.0822752,9731429
,,1.0975829,9731429
,,1.3465873,9731429
,,0.7961593,9731429
,,0.72687112,9731430
,,0.8106615,9731430
,,0.7510414,9731430
,,0.85824668,9731430
,,0.6124147,9731431
,,0.51251084,9731431
,,0.50928816,9731431
,,0.385969336,9731432
,,0.33279468,9731432
,,0.2949279,9731432
,,0.92189512,9731432
,,0.004028382,9731433
,,0.7961593,9731433
,,1.1112794,9731433
,,1.0274388,9731434
,,0.013696497,9731434
,,0.687393,9731434
,,0.8050217,9731434
,,0.14341038,9731435
,,0.14099336,9731435
,,0.8590524,9731435
,,0.8872511,9731435
,,0.55440604,9731436
,,0.50848248,9731436
,,0.9001419,9731436
,,0.85019,9731437
,,0.8969192,9731437
,,0.8654978,9731437
,,1.1684826,9731437
,,0.9468711,9731438
,,1.2305196,9731438
,,1.3038864,9731438
,,1.4215152,9731438
,,1.5222751,9731439
,,1.457821,9731439
,,1.1612314,9731439
,,1.95180132,9731440
,,2.1379628,9731440
,,2.034786,9731440
,,2.2684824,9731440
,,2.0557336,9731441
,,2.103319,9731441
,,1.90184932,9731441
,,1.9799999,9731442
,,1.6745982,9731442
,,2.0872054,9731442
,,1.7390524,9731442
,,1.6544564,9731443
,,1.7688624,9731443
,,1.8099519,9731443
,,1.5271092,9731443
,,1.0129366,9731444
,,0.54151524,9731444
,,0.717203,9731444
,,1.0298558,9731445
,,0.9057816,9731445
,,1.047631,9731445
,,1.1402838,9731445
,,0.7236484,9731446
,,0.6293843,9731446
,,0.58743876,9731446
,,0.64388644,9731446
,,0.2699519,9731447
,,0.5213733,9731447
,,0.46255892,9731447
,,0.39563744,9731448
,,0.33682304,9731448
,,0.05962005,9731448
,,0.1361593,9731448
,,0.32393226,9731449
,,0.7139803,9731449
,,0.689810036,9731449
,,0.63341268,9731450
,,0.9508995,9731450
,,0.48028384,9731450
,,1.2781049,9731450
,,1.0959716,9731451
,,0.8090501,9731451
,,1.0185763,9731451
,,1.97758284,9731452
,,1.9638864,9731452
,,1.5593363,9731452
,,1.4029847,9731452
,,1.45057,9731453
,,2.19436,9731453
,,1.624596,9731453
,,2.2008056,9731453
,,1.9340764,9731454
,,2.0646462,9731454
,,2.4304738,9731454
,,1.9236026,9731455
,,1.9590524,9731455
,,1.9131288,9731455
,,2.0339802,9731455
,,2.092845,9731456
,,1.86559384,9731456
,,1.6431265,9731456
,,1.962275,9731457
,,1.5085785,9731457
,,1.675404,9731457
,,1.4174868,9731457
,,1.4691005,9731458
,,1.505356,9731458
,,1.3208057,9731458
,,0.8695262,9731458
,,1.035546,9731459
,,1.0177706,9731459
,,1.5222751,9731459
,,0.876777232,9731460
,,1.2611855,9731460
,,2.054122,9731460
,,1.6262074,9731460
,,1.9590524,9731461
,,0.7913253,9731461
,,1.5690043,9731461
,,0.706729236,9731461
,,1.0169649,9731462
,,1.2797161,9731462
,,0.9396201,9731462
,,1.4199039,9731463
,,1.8010895,9731463
,,1.9413274,9731463
,,1.3135545,9731463
,,1.7269672,9731464
,,1.4263493,9731464
,,1.6713756,9731464
,,1.0879148,9731465
,,1.94938432,9731465
,,1.5963973,9731465
,,1.78900432,9731465
,,1.3917052,9731466
,,1.572227,9731466
,,1.872845,9731466
,,1.822037,9731466
,,1.6520393,9731467
,,1.84620732,9731467
,,1.6133165,9731467
,,1.6141223,9731468
,,1.342559,9731468
,,0.87436024,9731468
,,0.8928908,9731468
,,1.1974868,9731469
,,0.6479148,9731469
,,1.0387685,9731469
,,0.7824628,9731469
,,0.50687116,9731470
,,0.30217898,9731470
,,0.37710688,9731470
,,0.63421832,9731471
,,0.17563744,9731471
,,0.47625544,9731471
,,0.6962554,9731471
,,0.32232088,9731472
,,0.8268254,9731472
,,0.17080338,9731472
,,0.0,9731473
,,0.5133165,9731473
,,0.5278187,9731473
,,0.3456855,9731473
,,0.61805444,9731474
,,0.7977706,9731474
,,0.35374228,9731474
,,0.18772258,9731474
,,0.87436024,9731475
,,0.12487984,9731475
,,0.32232088,9731475
,,1.1491462,9731476
,,1.0742183,9731476
,,0.735733568,9731476
,,1.2507118,9731476
,,1.1741222,9731477
,,1.2007096,9731477
,,1.3780086,9731477
,,1.1410894,9731477
,,1.5472511,9731478
,,1.4021789,9731478
,,1.2039322,9731478
,,1.3643122,9731479
,,1.5746441,9731479
,,1.80914632,9731479
,,1.8720394,9731479
,,2.1041246,9731480
,,1.262797,9731480
,,2.1508538,9731480
,,2.027535,9731481
,,1.4860196,9731481
,,1.98966816,9731481
,,1.7414694,9731481
,,1.0734126,9731482
,,1.1281986,9731482
,,1.5617533,9731482
,,1.4892424,9731482
,,1.5182466,9731483
,,0.8219409,9731483
,,0.676919136,9731483
,,0.16758068,9731484
,,0.85019,9731484
,,0.35857632,9731484
,,0.67933624,9731484
,,0.70995192,9731485
,,0.200613416,9731485
,,0.23208516,9731485
,,0.22402838,9731486
,,0.221611344,9731486
,,0.5592401,9731486
,,0.347296868,9731486
,,0.37388416,9731487
,,0.59388416,9731487
,,0.7180087,9731487
,,0.7276768,9731487
,,0.7687663,9731488
,,0.7784344,9731488
,,0.51009384,9731488
,,0.67530787,9731489
,,0.7252598,9731489
,,0.481895168,9731489
,,0.8638865,9731489
,,0.7985763,9731490
,,0.59388416,9731490
,,1.1096681,9731490
,,0.8630808,9731490
,,1.221657,9731491
,,1.295024,9731491
,,1.3675349,9731491
,,0.93800868,9731492
,,1.3643122,9731492
,,1.524692,9731492
,,1.1692882,9731492
,,0.6309957,9731493
,,1.544834,9731493
,,2.2185304,9731493
,,1.682655,9731494
,,1.0258274,9731494
,,1.9034608,9731494
,,0.60838632,9731494
,,1.6004257,9731495
,,1.6786266,9731495
,,1.8889586,9731495
,,0.9210895,9731495
,,1.3304738,9731496
,,0.9065873,9731496
,,0.8904738,9731496
,,0.964596032,9731497
,,0.9533165,9731497
,,0.606775,9731497
,,0.7051179,9731497
,,0.57051956,9731498
,,0.714786,9731498
,,0.6003296,9731498
,,0.55440604,9731498
,,0.5004257,9731499
,,0.77682308,9731499
,,0.364216068,9731499
,,0.959762,9731500
,,0.14985579,9731500
,,1.1145022,9731500
,,0.44563972,9731500
,,1.3135545,9731501
,,1.79706116,9731501
,,1.4699061,9731501
,,0.9363974,9731502
,,1.6625131,9731502
,,0.79293656,9731502
,,1.6415151,9731502
,,2.4635064,9731503
,,1.7857816,9731503
,,2.1025132,9731503
,,2.3088166,9731504
,,1.9066834,9731504
,,2.4345022,9731504
,,2.685974,9731504
,,2.305594,9731505
,,2.1935544,9731505
,,1.8051178,9731505
,,1.9687206,9731505
,,1.8696222,9731506
,,2.167773,9731506
,,2.1838866,9731506
,,1.9292424,9731507
,,1.9759716,9731507
,,2.0259236,9731507
,,1.85834284,9731507
,,1.6286243,9731508
,,1.6423209,9731508
,,1.4489585,9731508
,,1.104834,9731509
,,0.9468711,9731509
,,0.7180087,9731509
,,0.9790982,9731509
,,0.6986725,9731510
,,0.69706104,9731510
,,0.52862436,9731510
,,1.0008514,9731510
,,0.61483176,9731511
,,0.36743876,9731511
,,0.236919216,9731511
,,0.5552117,9731512
,,0.994406032,9731512
,,0.60113524,9731512
,,0.0,9731512
,,0.8485786,9731513
,,0.876777232,9731513
,,1.2079606,9731513
,,0.9984344,9731513
,,1.7463036,9731514
,,0.8437446,9731514
,,1.7285786,9731514
,,0.7711833,9731515
,,1.384454,9731515
,,1.767251,9731515
,,1.5222751,9731515
,,1.8623712,9731516
,,2.0670634,9731516
,,1.6584847,9731516
,,1.9695262,9731517
,,1.79786668,9731517
,,2.088011,9731517
,,1.9816114,9731517
,,1.97919432,9731518
,,2.0533164,9731518
,,1.94293884,9731518
,,1.851847,9731518
,,1.9050721,9731519
,,1.6439322,9731519
,,1.6415151,9731519
,,1.2103777,9731520
,,2.1218492,9731520
,,2.2080568,9731520
,,1.5230808,9731520
,,1.3788143,9731521
,,1.85673152,9731521
,,1.5988144,9731521
,,1.6971572,9731521
,,1.1064454,9731522
,,1.3046922,9731522
,,0.719620036,9731522
,,0.9927947,9731523
,,0.82924232,9731523
,,0.2264454,9731523
,,0.31668116,9731523
,,0.0,9731524
,,0.6712795,9731524
,,0.040283816,9731524
,,0.0,9731525
,,0.9968231,9731525
,,0.83407648,9731525
,,0.217582968,9731525
,,0.5004257,9731526
,,0.81388416,9731526
,,0.4198581,9731526
,,0.72687112,9731526
,,0.7542641,9731527
,,0.84938424,9731527
,,0.76796068,9731527
,,0.85099568,9731528
,,0.769571936,9731528
,,0.9500938,9731528
,,0.57213084,9731528
,,0.6495262,9731529
,,0.7317052,9731529
,,0.8598581,9731529
,,1.3135545,9731530
,,0.85744104,9731530
,,1.0105195,9731530
,,1.2619914,9731530
,,1.047631,9731531
,,1.1845961,9731531
,,1.0193819,9731531
,,1.4005675,9731531
,,1.0581048,9731532
,,1.1636484,9731532
,,0.78810252,9731532
,,0.60838632,9731533
,,0.93156328,9731533
,,0.5479606,9731533
,,1.84620732,9731533
,,0.5866331,9731534
,,1.5101899,9731534
,,0.44080568,9731534
,,0.2812314,9731534
,,0.98151517,9731535
,,0.799382036,9731535
,,0.435165936,9731535
,,0.982320832,9731536
,,0.8606637,9731536
,,0.5262074,9731536
,,0.452085152,9731536
,,0.459336232,9731537
,,0.5455436,9731537
,,0.32393226,9731537
,,0.5036484,9731538
,,0.86146948,9731538
,,0.93881432,9731538
,,0.7478187,9731538
,,0.6712795,9731539
,,0.8268254,9731539
,,0.38355228,9731539
,,1.2119889,9731539
,,1.644738,9731540
,,1.5359716,9731540
,,1.5665873,9731540
,,1.9711375,9731541
,,1.844596,9731541
,,1.73018992,9731541
,,1.7680568,9731541
,,1.8010895,9731542
,,1.6882948,9731542
,,1.5867292,9731542
,,0.95895624,9731542
,,2.097679,9731543
,,1.2885786,9731543
,,1.5585304,9731543
,,1.1418952,9731544
,,1.5706156,9731544
,,1.6657358,9731544
,,1.5093843,9731544
,,1.5061616,9731545
,,1.3957336,9731545
,,1.71649336,9731545
,,1.4586268,9731546
,,1.2539346,9731546
,,1.1999038,9731546
,,1.0315175,9731546
,,0.9259235,9731547
,,0.9227008,9731547
,,0.87838868,9731547
,,0.676919136,9731547
,,0.6656397,9731548
,,0.6164431,9731548
,,0.47061568,9731548
,,0.15066147,9731549
,,0.236919216,9731549
,,0.6479148,9731549
,,0.061231404,9731549
,,0.04189517,9731550
,,0.12004577,9731550
,,0.2514214,9731550
,,0.21436026,9731550
,,0.20141908,9731551
,,0.5689082,9731551
,,0.53023576,9731551
,,0.63985808,9731552
,,0.48592356,9731552
,,1.1402838,9731552
,,0.7647379,9731552
,,1.1306157,9731553
,,0.6463035,9731553
,,1.5931746,9731553
,,1.5206637,9731554
,,1.0822752,9731554
,,1.5818951,9731554
,,1.4279606,9731554
,,2.2491462,9731555
,,1.8784847,9731555
,,2.0081988,9731555
,,2.2080568,9731556
,,2.0476768,9731556
,,2.1081528,9731556
,,2.1234608,9731556
,,2.1871092,9731557
,,2.312845,9731557
,,2.3313756,9731557
,,2.3168732,9731557
,,2.2628426,9731558
,,2.1379628,9731558
,,2.1041246,9731558
,,2.0968732,9731559
,,1.98483408,9731559
,,2.1436026,9731559
,,2.054928,9731559
,,2.152465,9731560
,,1.98644532,9731560
,,1.8550698,9731560
,,1.98483408,9731561
,,2.0751202,9731561
,,1.95099568,9731561
,,1.2321309,9731561
,,1.6060655,9731562
,,1.4940764,9731562
,,1.6625131,9731562
,,1.6455436,9731562
,,0.7284824,9731563
,,1.1427008,9731563
,,1.0016571,9731563
,,0.9831266,9731564
,,1.2442664,9731564
,,1.1741222,9731564
,,0.5898558,9731564
,,0.2699519,9731565
,,1.1781506,9731565
,,1.5480567,9731565
,,1.050048,9731565
,,1.2240741,9731566
,,1.4215152,9731566
,,1.4674891,9731566
,,1.5335546,9731567
,,1.4618493,9731567
,,1.6399039,9731567
,,1.4513756,9731567
,,1.7084367,9731568
,,1.70360268,9731568
,,1.5013275,9731568
,,1.3917052,9731569
,,1.85914852,9731569
,,1.1982925,9731569
,,1.3240282,9731569
,,1.3699518,9731570
,,1.4844082,9731570
,,1.4287662,9731570
,,1.3788143,9731570
,,1.3780086,9731571
,,0.9331746,9731571
,,1.1668711,9731571
,,0.8146899,9731572
,,1.1805676,9731572
,,0.744596,9731572
,,0.43113756,9731572
,,0.31265276,9731573
,,0.473838432,9731573
,,0.53023576,9731573
,,0.39805448,9731573
,,1.1378668,9731574
,,0.5028428,9731574
,,1.1499519,9731574
,,0.12407415,9731575
,,0.14743876,9731575
,,0.0,9731575
,,0.452085152,9731575
,,0.45611356,9731576
,,0.3795239,9731576
,,0.62374452,9731576
,,0.5197619,9731577
,,0.44161136,9731577
,,0.7550698,9731577
,,0.5632685,9731577
,,0.7373449,9731578
,,0.7590982,9731578
,,0.9227008,9731578
,,1.0298558,9731578
,,0.9799039,9731579
,,0.855024064,9731579
,,1.6995744,9731579
,,2.095262,9731580
,,1.737441,9731580
,,1.9389105,9731580
,,1.8575372,9731580
,,1.5794782,9731581
,,2.1291004,9731581
,,2.0363972,9731581
,,2.1065416,9731582
,,1.0000458,9731582
,,1.4489585,9731582
,,1.9703318,9731582
,,1.4376288,9731583
,,1.6117052,9731583
,,1.2668253,9731583
,,1.5585304,9731583
,,0.96943,9731584
,,1.0879148,9731584
,,1.1966812,9731584
,,1.8212314,9731585
,,1.4174868,9731585
,,0.46255892,9731585
,,0.96056768,9731585
,,0.91142136,9731586
,,0.6293843,9731586
,,0.7115633,9731586
,,0.34326848,9731586
,,0.83246504,9731587
,,0.47142136,9731587
,,0.6132204,9731587
,,0.6293843,9731588
,,0.4641703,9731588
,,0.23611354,9731588
,,0.0,9731588
,,0.33360036,9731589
,,0.356965,9731589
,,0.3287663,9731589
,,0.48028384,9731590
,,0.117628744,9731590
,,0.4496681,9731590
,,0.304596,9731590
,,0.5149279,9731591
,,0.6318013,9731591
,,0.3827466,9731591
,,0.49317464,9731591
,,1.3699518,9731592
,,1.0436027,9731592
,,0.84777292,9731592
,,0.8808056,9731593
,,0.84535584,9731593
,,0.62374452,9731593
,,1.7809476,9731593
,,0.7123689,9731594
,,1.4997162,9731594
,,1.89379252,9731594
,,2.3297642,9731594
,,2.0621788,9731595
,,1.2547402,9731595
,,1.2007096,9731595
,,1.4634607,9731596
,,1.822037,9731596
,,1.8099519,9731596
,,1.5335546,9731596
,,1.6544564,9731597
,,1.544834,9731597
,,1.4086243,9731597
,,1.3248341,9731598
,,1.1306157,9731598
,,1.0419912,9731598
,,1.0637446,9731598
,,1.2474891,9731599
,,0.9428427,9731599
,,1.4424628,9731599
,,0.5165392,9731599
,,0.8840284,9731600
,,1.3876768,9731600
,,1.2119889,9731600
,,1.1878186,9731601
,,0.97104148,9731601
,,0.676919136,9731601
,,0.7220371,9731601
,,0.826019636,9731602
,,0.8445502,9731602
,,0.57454792,9731602
,,0.87838868,9731602
,,0.6680567,9731603
,,0.99037768,9731603
,,0.0378667868,9731603
,,0.23127946,9731604
,,0.7180087,9731604
,,0.959762,9731604
,,1.4311833,9731604
,,0.932369,9731605
,,1.88493008,9731605
,,0.88886243,9731605
,,1.3063035,9731606
,,1.5706156,9731606
,,1.6117052,9731606
,,1.9638864,9731606
,,1.9211856,9731607
,,1.9381048,9731607
,,1.9236026,9731607
,,2.115404,9731608
,,2.0525108,9731608
,,1.85587552,9731608
,,1.7495262,9731608
,,1.84781868,9731609
,,1.84056768,9731609
,,1.9187686,9731609
,,1.75113744,9731609
,,1.3651179,9731610
,,1.6237904,9731610
,,1.7753078,9731610
,,1.2982468,9731611
,,1.5061616,9731611
,,1.2877729,9731611
,,1.050048,9731611
,,1.5947859,9731612
,,1.3111376,9731612
,,1.0597162,9731612
,,0.31668116,9731613
,,0.8219409,9731613
,,0.4069169,9731613
,,1.1032226,9731613
,,1.4037904,9731614
,,0.22402838,9731614
,,1.0919433,9731614
,,0.0,9731614
,,1.1789563,9731615
,,0.28284276,9731615
,,0.451279468,9731615
,,0.7139803,9731616
,,0.815495536,9731616
,,0.97104148,9731616
,,0.9984344,9731616
,,1.2708538,9731617
,,1.2515174,9731617
,,1.4465416,9731617
,,1.3490044,9731617
,,1.5367772,9731618
,,1.4562095,9731618
,,1.76241716,9731618
,,1.7817532,9731619
,,2.063035,9731619
,,2.1838866,9731619
,,2.3160676,9731619
,,2.4119432,9731620
,,2.5167316,9731620
,,2.4667292,9731620
,,2.4506156,9731621
,,2.3096224,9731621
,,2.4602838,9731621
,,2.4167774,9731621
,,2.0380084,9731622
,,1.98402832,9731622
,,1.4642663,9731622
,,1.6407095,9731622
,,2.0984848,9731623
,,1.3280567,9731623
,,1.5545021,9731623
,,1.4029847,9731624
,,0.12407415,9731624
,,1.1209475,9731624
,,0.9525109,9731624
,,0.16435798,9731625
,,1.1660654,9731625
,,0.5995239,9731625
,,0.75668116,9731625
,,0.16516365,9731626
,,0.4134127,9731626
,,0.735733568,9731626
,,0.2675349,9731627
,,0.47222708,9731627
,,0.19819638,9731627
,,0.26431218,9731627
,,0.23127946,9731628
,,0.359382,9731628
,,0.00886244,9731628
,,0.094264136,9731629
,,0.184499884,9731629
,,0.31426412,9731629
,,0.412606968,9731629
,,0.826019636,9731630
,,0.1869169,9731630
,,0.742179,9731630
,,0.36743876,9731630
,,0.5036484,9731631
,,0.6914214,9731631
,,0.7349279,9731631
,,0.947676864,9731632
,,0.8928908,9731632
,,1.2990524,9731632
,,1.5625589,9731632
,,1.3328909,9731633
,,1.0000458,9731633
,,1.404596,9731633
,,1.5101899,9731634
,,1.5496681,9731634
,,1.6326528,9731634
,,1.0854978,9731634
,,0.85824668,9731635
,,0.8646921,9731635
,,0.97104148,9731635
,,1.0250217,9731635
,,1.1515632,9731636
,,1.2410437,9731636
,,1.1386725,9731636
,,1.0975829,9731637
,,1.1773449,9731637
,,0.9170611,9731637
,,1.0395743,9731637
,,0.96781868,9731638
,,0.66080564,9731638
,,0.7478187,9731638
,,0.8009933,9731638
,,0.5737423,9731639
,,0.7558755,9731639
,,1.2281024,9731639
,,1.0282445,9731640
,,0.9162555,9731640
,,1.1056398,9731640
,,0.70270088,9731640
,,1.035546,9731641
,,1.1402838,9731641
,,1.2869673,9731641
,,1.3908995,9731642
,,0.8703319,9731642
,,0.68094752,9731642
,,1.3135545,9731642
,,0.6817533,9731643
,,1.0685786,9731643
,,0.7123689,9731643
,,1.7068252,9731643
,,1.6882948,9731644
,,0.7220371,9731644
,,1.5496681,9731644
,,1.257963,9731645
,,1.3731747,9731645
,,1.76966816,9731645
,,1.5827008,9731645
,,1.3288624,9731646
,,1.4554039,9731646
,,1.4489585,9731646
,,1.5641702,9731646
,,1.3635066,9731647
,,1.5085785,9731647
,,1.452987,9731647
,,1.5311376,9731648
,,1.460238,9731648
,,1.1338384,9731648
,,0.8808056,9731648
,,1.1096681,9731649
,,0.8106615,9731649
,,0.9758755,9731649
,,0.99118332,9731650
,,0.64066376,9731650
,,0.7308995,9731650
,,0.6229389,9731650
,,0.5922728,9731651
,,0.39724876,9731651
,,0.347296868,9731651
,,0.5213733,9731651
,,0.13535362,9731652
,,0.54151524,9731652
,,0.70995192,9731652
,,0.342462768,9731653
,,0.16194094,9731653
,,0.5479606,9731653
,,1.0064912,9731653
,,0.25867244,9731654
,,1.3030808,9731654
,,0.66080564,9731654
,,0.5527947,9731654
,,0.88483408,9731655
,,1.2087664,9731655
